time,Altitude,BatteryVolts,GPSFix,Latitude,Longitude,NumberOfSatellites,Pitch,Roll,VelocityX,VelocityY,VelocityZ,Yaw,blerDl,blerUl,brateDl,brateUl,buff,cc,cfo,mcsDl,mcsUl,num,pci,pl,rsrp,snr,ta_us,turbo
2024-10-22 22:58:14.977817,29.9829183333,12.5870000000,6.0000000000,35.7278123903,-78.6973560385,10.0000000000,-0.2082563465,0.0220074820,1.7700000000,-4.6600000000,0.0000000000,-1.3382759852,0.0000000000,0.0000000000,32000000.0000000000,786000.0000000000,0.0000000000,0.0000000000,-227u,27.0000000000,22.0000000000,55.0816667037,1.0000000000,58.0000000000,-58.0000000000,79.0000000000,0.0000000000,1.0000000000
2024-10-22 22:58:15.977705,29.9819213018,12.5870000000,6.0000000000,35.7278281513,-78.6974077844,10.0000000000,-0.2033728709,0.0217540920,1.7692130181,-4.6584260363,0.0000000000,-1.3391418255,0.0000000000,0.0000000000,33000000.0000000000,808000.0000000000,0.0000000000,0.0000000000,-221u,27.0000000000,22.0000000000,56.0786981872,1.0000000000,58.0000000000,-58.0000000000,79.0000000000,0.0000000000,1.0000000000
2024-10-22 22:58:16.977643,29.9810000000,12.5870000000,6.0000000000,35.7278440212,-78.6974595884,10.0000000000,-0.2072074203,0.0225381597,1.7607729375,-4.6407729375,0.0000000000,-1.3391002819,0.0000000000,0.0000000000,33000000.0000000000,749000.0000000000,1000.0000000000,0.0000000000,-1.7u,27.0000000000,22.0000000000,57.0772937531,1.0000000000,58.0000000000,-58.0000000000,79.0000000000,0.0000000000,1.0000000000
2024-10-22 22:58:17.977773,29.9810000000,12.5870000000,6.0000000000,35.7278598091,-78.6975111640,10.0000000000,-0.2054559491,0.0226455712,1.7692347443,-4.6500000000,0.0000000000,-1.3380670436,0.0000000000,0.0000000000,33000000.0000000000,795000.0000000000,0.0000000000,0.0000000000,153u,27.0000000000,22.0000000000,58.0765255736,1.0000000000,59.0000000000,-59.0000000000,78.0000000000,0.0000000000,1.0000000000
2024-10-22 22:58:18.977742,29.9810753661,12.5870000000,6.0000000000,35.7278755908,-78.6975628964,10.0000000000,-0.2083952661,0.0223842333,1.7607536606,-4.6507536606,0.0000000000,-1.3389616062,0.0000000000,0.0000000000,33000000.0000000000,787000.0000000000,0.0000000000,0.0000000000,-161u,27.0000000000,22.0000000000,59.0753660555,1.0000000000,59.0000000000,-59.0000000000,78.0000000000,0.0000000000,1.0000000000
2024-10-22 22:58:19.977733,29.9821477537,12.5870000000,6.0000000000,35.7278913746,-78.6976145490,10.0000000000,-0.2054741427,0.0224942664,1.7692612313,-4.6585224627,0.0000000000,-1.3387093094,0.0000000000,0.0000000000,33000000.0000000000,793000.0000000000,0.0000000000,0.0000000000,-267u,27.0000000000,22.0000000000,60.0738768664,1.0000000000,59.0000000000,-59.0000000000,78.0000000000,0.0000000000,1.0000000000
2024-10-22 22:58:20.977711,29.9840000000,12.5870000000,6.0000000000,35.7279072301,-78.6976664998,10.0000000000,-0.2068815590,0.0227702082,1.7607197977,-4.6407197977,0.0000000000,-1.3394389644,0.0000000000,0.0000000000,33000000.0000000000,798000.0000000000,0.0000000000,0.0000000000,-217u,27.0000000000,22.0000000000,61.0719797748,1.0000000000,59.0000000000,-59.0000000000,78.0000000000,0.0000000000,1.0000000000
2024-10-22 22:58:21.977638,29.9839296334,12.5870000000,6.0000000000,35.7279229188,-78.6977178661,10.0000000000,-0.2073039422,0.0222946232,1.7700000000,-4.6500000000,0.0000000000,-1.3381265261,0.0000000000,0.0000000000,33000000.0000000000,817000.0000000000,0.0000000000,0.0000000000,-572u,27.0000000000,22.0000000000,62.0703665631,1.0000000000,60.0000000000,-60.0000000000,78.0000000000,0.0000000000,1.0000000000
2024-10-22 22:58:22.977653,29.9830000000,12.5870000000,6.0000000000,35.7279387729,-78.6977698040,10.0000000000,-0.2058031202,0.0226082356,1.7693209278,-4.6500000000,0.0000000000,-1.3384477904,0.0000000000,0.0000000000,32000000.0000000000,792000.0000000000,989.0000000000,0.0000000000,-428u,27.0000000000,22.0000000000,63.0679072192,1.0000000000,60.0000000000,-60.0000000000,77.0000000000,0.0000000000,1.0000000000
2024-10-22 22:58:23.977701,29.9830000000,12.5870000000,6.0000000000,35.7279545607,-78.6978213775,10.0000000000,-0.2061395272,0.0220975615,1.7600000000,-4.6493286755,0.0000000000,-1.3384766213,0.0000000000,0.0000000000,33000000.0000000000,788000.0000000000,1000.0000000000,0.0000000000,-277u,27.0000000000,22.0000000000,64.0671324486,1.0000000000,60.0000000000,-60.0000000000,77.0000000000,0.0000000000,1.0000000000
2024-10-22 22:58:24.977725,29.9830653091,12.5870000000,6.0000000000,35.7279703254,-78.6978730634,10.0000000000,-0.2082634414,0.0227210828,1.7606530906,-4.6413061813,0.0000000000,-1.3382788216,0.0000000000,0.0000000000,33000000.0000000000,817000.0000000000,933.0000000000,0.0000000000,-148u,27.0000000000,22.0000000000,65.0653090645,1.0000000000,60.0000000000,-60.0000000000,77.0000000000,0.0000000000,1.0000000000
